Program Name,Cost
program_a22-c20-06,454256100.0
program_a3-c8-05,440216420.0
program_a5-c29-05,424852200.0
program_a6-c18-03,649884350.0
program_a23-c4-04,496282180.0
program_a17-c19-08,395713630.0
program_a24-c22-08,377476350.0
program_a4-c28-01,732799900.0
program_a14-c7-03,761825860.0
program_a23-c21-02,518434080.0
program_a20-c10-04,645544260.0
program_a7-c19-07,402960420.0
program_a24-c25-01,723668500.0
program_a18-c25-09,500837540.0
program_a17-c10-04,459482940.0
program_a7-c17-02,616382660.0
program_a22-c2-06,731417700.0
program_a13-c25-01,628498560.0
program_a3-c22-07,387633300.0
program_a20-c19-08,478343070.0
program_a13-c22-08,380198620.0
program_a8-c25-06,566330750.0
program_a10-c14-07,442128540.0
program_a4-c26-04,522560030.0
program_a14-c9-06,706316740.0
program_a14-c21-02,759547970.0
program_a5-c20-09,386266300.0
program_a15-c6-08,427418460.0
program_a12-c24-05,410295070.0
program_a2-c23-03,626060600.0
program_a6-c16-06,426184800.0
program_a16-c16-09,395109660.0
program_a15-c20-06,384035700.0
program_a15-c1-01,673996900.0
program_a1-c12-05,405156500.0
program_a9-c24-02,462072700.0
program_a11-c15-03,437455200.0
program_a19-c23-04,416413570.0
program_a19-c9-05,544303500.0
program_a7-c2-08,535382430.0
program_a11-c5-09,463073800.0
program_a20-c31-09,372630400.0
program_a7-c5-01,651667460.0
program_a17-c31-09,435284130.0
program_a10-c32-03,458907680.0
program_a7-c31-06,407845000.0
program_a10-c4-02,761137200.0
program_a6-c3-03,766616770.0
program_a6-c30-02,575577100.0
program_a23-c6-01,582395460.0
program_a21-c13-05,438619360.0
program_a12-c28-05,396211970.0
program_a22-c22-03,576662140.0
program_a11-c19-03,483428030.0
program_a9-c28-02,459660540.0
program_a18-c29-09,394841920.0
program_a13-c29-01,596180200.0
program_a20-c12-01,788648450.0
program_a24-c27-04,480584400.0
program_a20-c15-08,448533150.0
program_a14-c5-06,752896400.0
program_a10-c18-07,508232770.0
program_a8-c29-06,449998660.0
program_a23-c23-07,403813470.0
program_a2-c2-07,783704400.0
program_a17-c15-08,396149020.0
program_a18-c20-05,483006500.0
program_a10-c16-02,625273100.0
program_a8-c27-03,586203260.0
program_a14-c23-07,428218080.0
program_a4-c24-01,748049000.0
program_a4-c23-08,386179970.0
program_a24-c29-01,693126900.0
program_a7-c15-07,387954400.0
program_a17-c12-01,563666370.0
program_a3-c20-02,513919460.0
program_a13-c27-04,430768000.0
program_a12-c21-09,422602700.0
program_a15-c22-03,447734340.0
program_a5-c25-05,476753500.0
program_a15-c3-04,574071360.0
program_a19-c21-01,612802200.0
program_a11-c17-06,519794100.0
program_a9-c26-07,413584400.0
program_a3-c4-05,498823040.0
program_a1-c17-09,538716740.0
program_a19-c26-08,406569380.0
program_a2-c21-06,549141400.0
program_a23-c8-04,445124600.0
program_a6-c14-03,583167000.0
program_a16-c13-05,575225660.0
program_a21-c32-08,431376860.0
program_a10-c8-02,708690700.0
program_a18-c3-07,680301100.0
program_a7-c7-04,507693440.0
program_a11-c9-09,475951070.0
program_a7-c9-01,643695740.0
program_a10-c30-06,383071520.0
program_a6-c32-07,373098600.0
program_a16-c32-08,369132640.0
program_a19-c5-05,550741000.0
program_a10-c6-07,587196100.0
program_a11-c31-02,446952770.0
program_a21-c7-02,554623000.0
program_a24-c30-08,383618530.0
program_a8-c8-01,809275900.0
program_a16-c4-05,685272060.0
program_a22-c32-06,373494850.0
program_a20-c6-09,577628700.0
program_a19-c31-04,406051520.0
program_a15-c32-06,411641760.0
program_a5-c32-09,436698400.0
program_a2-c31-03,538410300.0
program_a13-c30-08,407934430.0
program_a17-c2-07,521223680.0
program_a8-c6-04,702142300.0
program_a1-c5-06,546889000.0
program_a21-c9-07,501762100.0
program_a3-c30-07,414298400.0
program_a24-c5-08,622877200.0
program_a20-c23-09,381384580.0
program_a13-c18-09,390035400.0
program_a23-c15-06,402170700.0
program_a18-c18-01,768603000.0
program_a12-c9-01,768076860.0
program_a4-c9-09,617646500.0
program_a3-c18-06,425991900.0
program_a24-c11-05,539516200.0
program_a24-c2-01,791095700.0
program_a1-c28-04,398397340.0
program_a19-c19-05,444190900.0
program_a22-c14-02,661063300.0
program_a5-c6-07,429093440.0
program_a2-c19-02,770412350.0
program_a21-c25-04,493991740.0
program_a19-c10-09,391944400.0
program_a1-c21-08,404162780.0
program_a12-c10-01,747282200.0
program_a2-c17-07,697209300.0
program_a16-c25-04,608857100.0
program_a6-c22-02,645354300.0
program_a12-c17-08,603817150.0
program_a5-c8-02,518156220.0
program_a5-c13-04,454505300.0
program_a15-c14-02,505520200.0
program_a1-c26-01,603401300.0
program_a9-c10-06,420037200.0
program_a11-c21-07,415919040.0
program_a4-c15-09,418754430.0
program_a7-c23-06,388730560.0
program_a13-c11-05,448018720.0
program_a3-c16-03,421752220.0
program_a17-c23-09,401955800.0
program_a24-c18-09,443469060.0
program_a8-c11-02,745220300.0
program_a10-c20-03,595703700.0
program_a12-c7-04,633693100.0
program_a18-c16-04,492086080.0
program_a14-c15-06,503168580.0
program_a3-c16-02,473517000.0
program_a13-c11-04,481395900.0
program_a7-c23-07,386734980.0
program_a17-c24-01,537563650.0
program_a4-c15-08,433275460.0
program_a14-c15-07,477772060.0
program_a4-c12-01,780250100.0
program_a12-c7-05,606098240.0
program_a10-c20-02,666833000.0
program_a18-c16-05,453991170.0
program_a8-c11-03,685732860.0
program_a24-c18-08,464933380.0
program_a17-c23-08,399285500.0
program_a6-c22-03,568336700.0
program_a16-c25-05,577720100.0
program_a2-c17-06,716029760.0
program_a1-c21-09,398068830.0
program_a19-c10-08,399530620.0
program_a11-c21-06,421678750.0
program_a19-c17-01,645014900.0
program_a9-c10-07,407095650.0
program_a15-c14-03,452128060.0
program_a5-c8-03,477488060.0
program_a5-c13-05,433307360.0
program_a12-c17-09,593952640.0
program_a5-c6-06,442756450.0
program_a22-c14-03,591312500.0
program_a19-c19-04,476100220.0
program_a1-c28-05,391988670.0
program_a21-c25-05,481743580.0
program_a2-c19-03,707284000.0
program_a23-c15-07,401999420.0
program_a13-c18-08,401266660.0
program_a20-c23-08,396668480.0
program_a24-c5-09,608794900.0
program_a24-c11-04,577828350.0
program_a3-c18-07,408955800.0
program_a20-c24-01,757542460.0
program_a4-c9-08,632599400.0
program_a18-c30-01,693064960.0
program_a1-c5-07,529973000.0
program_a8-c6-05,666746940.0
program_a17-c2-06,534751230.0
program_a13-c30-09,411853920.0
program_a3-c30-06,409429300.0
program_a21-c9-06,512517600.0
program_a15-c32-07,417721400.0
program_a19-c31-05,405144600.0
program_a20-c6-08,592652100.0
program_a20-c1-01,873221440.0
program_a2-c31-02,634933000.0
program_a5-c32-08,432034300.0
program_a22-c32-07,373711420.0
program_a16-c4-04,715466940.0
program_a21-c7-03,518109860.0
program_a24-c30-09,385941120.0
program_a6-c32-06,371883040.0
program_a11-c31-03,419573630.0
program_a10-c6-06,607866300.0
program_a19-c5-04,571317500.0
program_a16-c32-09,371560130.0
program_a11-c9-08,482362530.0
program_a10-c30-07,377168600.0
program_a7-c7-05,483101980.0
program_a18-c3-06,699647550.0
program_a10-c8-03,655403800.0
program_a21-c32-09,436017100.0
program_a9-c26-06,413339100.0
program_a3-c4-04,521327100.0
program_a1-c10-01,638944830.0
program_a11-c17-07,513027740.0
program_a15-c3-05,553513400.0
program_a5-c25-04,488549800.0
program_a15-c22-02,503970180.0
program_a12-c21-08,439520600.0
program_a16-c13-04,615109950.0
program_a6-c14-02,653587800.0
program_a23-c8-05,427663840.0
program_a12-c26-01,702805900.0
program_a2-c21-07,516936700.0
program_a19-c26-09,408355260.0
program_a1-c17-08,545356700.0
program_a14-c23-06,462291870.0
program_a8-c27-02,665763260.0
program_a18-c20-04,529893000.0
program_a10-c16-03,552851840.0
program_a17-c15-09,397259460.0
program_a13-c27-05,412063900.0
program_a3-c20-03,457568580.0
program_a7-c15-06,392414940.0
program_a4-c23-09,373431140.0
program_a24-c27-05,438826270.0
program_a18-c29-08,399866600.0
program_a2-c2-06,799818100.0
program_a23-c23-06,401995400.0
program_a8-c29-07,427219740.0
program_a10-c18-06,536615360.0
program_a14-c5-07,730671100.0
program_a20-c15-09,433587300.0
program_a12-c28-04,430716320.0
program_a21-c13-04,460824060.0
program_a9-c28-03,417624030.0
program_a11-c19-02,524415780.0
program_a22-c22-02,652766200.0
program_a6-c3-02,790118300.0
program_a19-c7-01,625669250.0
program_a10-c4-03,724366500.0
program_a6-c30-03,488895680.0
program_a10-c32-02,549240000.0
program_a17-c31-08,431032060.0
program_a7-c31-07,412312960.0
program_a11-c5-08,472972770.0
program_a7-c2-09,523403600.0
program_a11-c2-01,611260540.0
program_a20-c31-08,373569300.0
program_a19-c9-04,562021700.0
program_a6-c16-07,406896670.0
program_a16-c11-01,797969100.0
program_a2-c23-02,711099100.0
program_a12-c24-04,453593500.0
program_a15-c6-09,418172900.0
program_a5-c20-08,384741500.0
program_a11-c15-02,480930850.0
program_a19-c23-05,397178180.0
program_a1-c12-04,433117540.0
program_a3-c6-01,619351900.0
program_a9-c24-03,412691650.0
program_a15-c20-07,379560500.0
program_a5-c27-01,554024300.0
program_a16-c16-08,405849900.0
program_a3-c22-06,388643520.0
program_a22-c2-07,715073900.0
program_a7-c17-03,593515600.0
program_a17-c10-05,434126200.0
program_a18-c25-08,509052060.0
program_a14-c9-07,684752800.0
program_a14-c21-03,693488060.0
program_a4-c26-05,476381800.0
program_a10-c14-06,467028900.0
program_a18-c22-01,737060540.0
program_a8-c25-07,548945900.0
program_a13-c22-09,381409000.0
program_a20-c19-09,451126270.0
program_a23-c21-03,479591780.0
program_a14-c7-02,806559100.0
program_a24-c22-09,370715100.0
program_a17-c19-09,393499940.0
program_a7-c19-06,419653730.0
program_a20-c10-05,603148800.0
program_a5-c29-04,430783420.0
program_a3-c8-04,461927460.0
program_a22-c20-07,422701150.0
program_a21-c16-08,394552930.0
program_a23-c4-05,476534370.0
program_a21-c11-01,590984600.0
program_a6-c18-02,706600640.0
program_a4-c2-01,849949200.0
program_a4-c10-04,633731500.0
program_a14-c17-02,822223500.0
program_a23-c19-07,404318600.0
program_a8-c13-06,557688800.0
program_a10-c22-07,399202850.0
program_a24-c9-09,579324160.0
program_a13-c14-08,379931360.0
program_a20-c28-01,742778000.0
program_a13-c13-01,630773570.0
program_a3-c14-07,387616480.0
program_a17-c26-04,426396600.0
program_a7-c21-02,555509250.0
program_a12-c2-09,656689150.0
program_a18-c13-09,464519460.0
program_a4-c5-08,672324000.0
program_a9-c12-02,502989060.0
program_a1-c24-05,377816480.0
program_a19-c15-04,423213220.0
program_a11-c23-03,433477340.0
program_a22-c18-03,656868300.0
program_a15-c16-06,385729540.0
program_a16-c20-09,385151000.0
program_a6-c20-06,443871900.0
program_a12-c12-05,491931680.0
program_a2-c15-03,641389760.0
program_a21-c29-05,426499780.0
program_a5-c16-09,396812160.0
program_a16-c29-05,468259520.0
program_a5-c4-03,530526900.0
program_a15-c18-03,514621100.0
program_a13-c3-02,649789600.0
program_a22-c16-06,436396100.0
program_a21-c20-09,386109120.0
program_a17-c28-01,532633380.0
program_a24-c13-01,737065400.0
program_a20-c26-04,535457300.0
program_a4-c19-08,463680000.0
program_a23-c17-02,572997900.0
program_a14-c19-07,523394140.0
program_a24-c14-08,410512420.0
program_a3-c32-03,400896900.0
program_a4-c31-09,372801340.0
program_a8-c3-09,687400900.0
program_a18-c32-04,396283840.0
program_a1-c7-02,594977500.0
program_a14-c31-06,390296900.0
program_a20-c3-04,784808200.0
program_a16-c8-04,633561900.0
program_a15-c30-02,461942530.0
program_a9-c2-02,611081500.0
program_a22-c30-02,584253800.0
program_a16-c6-01,819475100.0
program_a23-c31-06,428345900.0
program_a1-c9-07,528268670.0
program_a21-c5-06,512862080.0
program_a9-c5-09,475171300.0
program_a16-c6-03,728937200.0
program_a21-c5-04,548730430.0
program_a1-c9-05,557779840.0
program_a23-c31-04,417482880.0
program_a14-c31-04,468020960.0
program_a8-c4-02,798013700.0
program_a18-c32-06,372689400.0
program_a8-c32-09,368241860.0
program_a17-c7-08,421006530.0
program_a3-c32-01,525083260.0
program_a16-c8-06,578529700.0
program_a20-c3-06,742605400.0
program_a6-c29-08,399232060.0
program_a22-c16-04,501652600.0
program_a5-c4-01,602496640.0
program_a15-c18-01,611230400.0
program_a5-c3-08,486209470.0
program_a13-c4-09,460118180.0
program_a16-c29-07,417304580.0
program_a21-c27-02,493465020.0
program_a14-c19-05,600829200.0
program_a23-c10-09,398866560.0
program_a20-c26-06,453415900.0
program_a24-c13-03,617033300.0
program_a17-c28-03,415470200.0
program_a14-c10-09,509008200.0
program_a17-c26-06,414137760.0
program_a13-c13-03,520849380.0
program_a3-c14-05,399477500.0
program_a20-c28-03,535344350.0
program_a7-c26-09,407470800.0
program_a8-c13-04,629354240.0
program_a12-c5-02,754999550.0
program_a10-c22-05,466877860.0
program_a18-c14-02,652385900.0
program_a23-c19-05,427643780.0
program_a4-c10-06,556456450.0
program_a4-c2-03,812783100.0
program_a11-c24-08,406062000.0
program_a9-c15-09,395519500.0
program_a21-c29-07,426583300.0
program_a12-c12-07,435485280.0
program_a2-c15-01,810693950.0
program_a16-c27-02,651686300.0
program_a6-c20-04,530385540.0
program_a2-c12-08,461364380.0
program_a5-c11-02,530655650.0
program_a15-c16-04,397442660.0
program_a22-c18-01,774637600.0
program_a1-c24-07,375855260.0
program_a11-c23-01,546606300.0
program_a19-c15-06,393083680.0
program_a2-c7-08,609350900.0
program_a23-c26-08,424779400.0
program_a20-c10-07,540176830.0
program_a7-c19-04,476068740.0
program_a24-c25-02,655777400.0
program_a4-c28-02,612502460.0
program_a23-c21-01,569082940.0
program_a15-c29-09,423940260.0
program_a23-c4-07,448241570.0
program_a21-c11-03,493215400.0
program_a22-c20-05,492891940.0
program_a3-c8-06,425017340.0
program_a5-c29-06,424469800.0
program_a2-c24-09,359571600.0
program_a15-c20-05,395287580.0
program_a5-c27-03,444658850.0
program_a19-c23-07,387544450.0
program_a9-c24-01,544622200.0
program_a3-c6-03,531717400.0
program_a1-c12-06,389164770.0
program_a9-c23-08,397293340.0
program_a11-c12-09,398914750.0
program_a22-c29-09,398071580.0
program_a12-c24-06,384463740.0
program_a6-c16-05,454054000.0
program_a16-c11-03,671615740.0
program_a7-c10-08,398975550.0
program_a18-c22-03,567635200.0
program_a10-c14-04,539156160.0
program_a8-c25-05,589849400.0
program_a14-c21-01,830412860.0
program_a14-c9-05,730541440.0
program_a4-c26-07,413269570.0
program_a14-c26-08,408201340.0
program_a7-c17-01,645916860.0
program_a17-c10-07,404835330.0
program_a3-c22-04,412178200.0
program_a22-c2-05,748435200.0
program_a13-c25-02,575432450.0
program_a11-c2-03,572010300.0
program_a18-c1-01,835820600.0
program_a7-c5-02,622029250.0
program_a18-c6-08,564885400.0
program_a19-c9-06,529688260.0
program_a6-c4-09,584367600.0
program_a10-c3-08,670705600.0
program_a6-c30-01,694460100.0
program_a19-c7-03,538472800.0
program_a10-c4-01,800548860.0
program_a7-c31-05,404320600.0
program_a14-c5-05,776002500.0
program_a8-c29-05,481672600.0
program_a10-c18-04,609950700.0
program_a23-c23-04,410992220.0
program_a2-c2-04,833279940.0
program_a13-c29-02,519062560.0
program_a20-c12-02,706150600.0
program_a24-c27-07,395864580.0
program_a2-c28-09,361575840.0
program_a9-c28-01,539603200.0
program_a22-c25-09,508372500.0
program_a21-c13-06,423646140.0
program_a23-c6-02,539891700.0
program_a12-c28-06,381767330.0
program_a15-c25-09,460813280.0
program_a12-c26-03,543980350.0
program_a2-c21-05,588544060.0
program_a23-c8-07,408490900.0
program_a16-c13-06,543936260.0
program_a6-c13-09,464567230.0
program_a5-c25-06,468974660.0
program_a15-c3-07,517594400.0
program_a1-c10-03,531333020.0
program_a3-c4-06,480650000.0
program_a9-c26-04,428793500.0
program_a11-c17-05,528427680.0
program_a19-c21-02,555108500.0
program_a10-c11-08,472794020.0
program_a8-c20-09,396370900.0
program_a24-c29-02,599523400.0
program_a17-c12-02,495948600.0
program_a7-c15-04,422854050.0
program_a13-c27-07,403495300.0
program_a3-c20-01,586314750.0
program_a3-c27-08,414536200.0
program_a22-c7-09,558936600.0
program_a10-c16-01,726030800.0
program_a18-c20-06,443838700.0
program_a4-c24-02,635217700.0
program_a14-c23-04,557798850.0
program_a18-c3-04,742085100.0
program_a7-c7-07,448787600.0
program_a6-c8-09,529823940.0
program_a10-c8-01,772667460.0
program_a10-c6-04,666317950.0
program_a19-c5-06,532782000.0
program_a11-c31-01,518088200.0
program_a6-c32-04,395862140.0
program_a7-c9-02,610836740.0
program_a10-c30-05,400223000.0
program_a16-c4-06,659205250.0
program_a22-c32-05,379714370.0
program_a8-c8-02,746009340.0
program_a21-c7-01,600071740.0
program_a3-c30-04,405064400.0
program_a21-c9-04,541707460.0
program_a17-c2-04,566186700.0
program_a1-c5-05,566312400.0
program_a8-c6-07,612831600.0
program_a18-c30-03,488696350.0
program_a9-c31-08,428553860.0
program_a9-c9-09,485491230.0
program_a19-c31-07,413219360.0
program_a15-c32-05,405006460.0
program_a9-c19-09,392621340.0
program_a11-c28-08,431311500.0
program_a22-c13-08,490543740.0
program_a2-c19-01,837306500.0
program_a21-c25-07,468002270.0
program_a19-c19-06,420052300.0
program_a1-c28-07,397328640.0
program_a22-c14-01,747159740.0
program_a5-c6-04,484042300.0
program_a20-c24-03,560600300.0
program_a3-c18-05,449031940.0
program_a24-c11-06,506861730.0
program_a24-c2-02,771917200.0
program_a23-c15-05,405236030.0
program_a12-c9-02,729232960.0
program_a18-c18-02,705139460.0
program_a3-c11-09,391872800.0
program_a18-c16-07,407152860.0
program_a12-c7-07,568302400.0
program_a8-c11-01,809581950.0
program_a14-c15-05,536132060.0
program_a4-c12-03,622697600.0
program_a8-c16-08,418745180.0
program_a10-c27-09,382490000.0
program_a7-c23-05,396562400.0
program_a17-c24-03,409566180.0
program_a13-c11-06,423040600.0
program_a6-c25-08,509103680.0
program_a15-c14-01,579586500.0
program_a5-c13-07,410949250.0
program_a5-c8-01,574754400.0
program_a19-c17-03,592949500.0
program_a11-c21-04,451200000.0
program_a9-c10-05,439238900.0
program_a1-c26-02,526706560.0
program_a13-c8-09,409406880.0
program_a15-c13-08,405065250.0
program_a2-c17-04,762689000.0
program_a12-c10-02,686651650.0
program_a6-c22-01,738691800.0
program_a16-c25-07,537837300.0
program_a9-c10-04,465734000.0
program_a1-c26-03,472395460.0
program_a19-c17-02,615662900.0
program_a11-c21-05,432650180.0
program_a5-c13-06,419481060.0
program_a6-c25-09,500825700.0
program_a16-c25-06,554773600.0
program_a12-c10-03,633623000.0
program_a2-c17-05,737718200.0
program_a15-c13-09,400515800.0
program_a13-c8-08,416270000.0
program_a4-c12-02,695303700.0
program_a14-c15-04,580223600.0
program_a18-c16-06,426296000.0
program_a12-c7-06,584733500.0
program_a10-c20-01,751955800.0
program_a3-c11-08,395393660.0
program_a13-c11-07,405810100.0
program_a3-c16-01,557792640.0
program_a17-c24-02,455866430.0
program_a7-c23-04,415993470.0
program_a10-c27-08,387426900.0
program_a8-c16-09,406694200.0
program_a24-c2-03,753057300.0
program_a24-c11-07,478822940.0
program_a3-c18-04,478506270.0
program_a20-c24-02,646653500.0
program_a12-c9-03,695739400.0
program_a18-c18-03,648729540.0
